id_asegurado,nombre_completo,documento_identidad,telefono,correo_electronico,fecha_registro,segmento,antiguedad_meses,ciudad,numero_polizas,reclamos_ultimos_12_meses,mora_actual,lista_restrictiva
ase-ac4f032b,JOSE ANGEL GREGORIO ZURITA INIESTA,0973920651,0995041620,juanito61@example.com,2025-01-15T09:47:46.525321+00:00,,,,,,False,False
ase-24ab0b3d,SANTIAGO ÁNGEL HERVIA GONZALEZ,1878885632,0999920126,isaura10@example.org,2025-12-24T09:47:46.525321+00:00,,,,,,False,False
ase-53895ade,SANTIAGO REYNALDO PI TAMARIT,1277624084,0987433976,agustijulia@example.org,2025-04-09T09:47:46.525321+00:00,,,,,,False,False
ase-99c2a45c,CELESTINO ANGELINA ROURA MUÑOZ,1798436473,0997496999,alvarezzaira@example.org,2025-09-16T09:47:46.525321+00:00,,,,,,False,False
ase-6b17c61b,JEREMÍAS HÉCTOR TALAVERA LINARES,1296347724,0981045242,benaventeisaura@example.com,2026-01-17T09:47:46.525321+00:00,,,,,,False,False
ase-af3cbadc,TRINI CANDELARIA APARICIO ESCOBAR,1263904155,0994303369,alcides39@example.org,2025-03-03T09:47:46.525321+00:00,,,,,,False,False
ase-0efd53de,MARINA OTILIA PUIG BENÍTEZ,0975802771,0994883482,fermin93@example.net,2026-01-11T09:47:46.525321+00:00,,,,,,False,False
ase-f4afe396,PERLITA REINA PORCEL MÁRMOL,0953233116,0984977257,ychaves@example.net,2026-01-15T09:47:46.525321+00:00,,,,,,False,False
ase-86fb65e1,LOURDES CAYETANO VALLE OLIVA,0146912022,0999641579,cabanasulises@example.org,2025-05-13T09:47:46.525321+00:00,,,,,,False,False
ase-a7b7ff6c,PILI CARLOS NIÑO PUENTE,1861124122,0997802533,amor47@example.com,2025-09-20T09:47:46.525321+00:00,,,,,,False,False
ase-0f96f697,JAVIER PELAYO PEREZ ROSALES,1277853916,0994435094,irmapinto@example.org,2025-12-29T09:47:46.525321+00:00,,,,,,False,False
ase-49f9727b,MARÍA PILAR ESPERANZA MARQUEZ HOZ,0997874085,0998499740,blancajulio@example.org,2025-02-13T09:47:46.525321+00:00,,,,,,False,False
ase-baaa6d81,RICARDO LEONOR CORREA PORRAS,1367723010,0995151668,poncio11@example.org,2025-10-24T09:47:46.525321+00:00,,,,,,False,False
ase-29a21b62,MARIO VICTOR PALOMINO LERMA,0755490631,0995216898,cazorlachucho@example.org,2025-07-28T09:47:46.525321+00:00,,,,,,False,False
ase-56b80a5a,TOMÁS VIDAL VILA RAYA,0722762205,0990487382,amochuy@example.com,2025-07-14T09:47:46.525321+00:00,,,,,,False,False
ase-430eba99,CASANDRA CIRO MORATA PLAZA,1899269266,0988552682,manzanaresseveriano@example.com,2025-08-10T09:47:46.525321+00:00,,,,,,False,False
ase-4c439736,MELANIA CESAR HERRERO VÁZQUEZ,0173655158,0982252620,isidorapintor@example.org,2026-01-02T09:47:46.525321+00:00,,,,,,False,False
ase-407fcbac,EMILIO JULIO CÉSAR MASCARÓ LEDESMA,0922513132,0994491371,ecoello@example.org,2025-12-30T09:47:46.525321+00:00,,,,,,False,False
ase-94d7bece,TRINIDAD LEONCIO ROBLEDO MARÍ,1827463800,0998668704,xbenitez@example.com,2026-01-18T09:47:46.525321+00:00,,,,,,False,False
ase-55d249a8,JOSE MANUEL LORENA VALCÁRCEL FERRÁN,0685387867,0991061083,icampo@example.com,2025-03-11T09:47:46.52632+00:00,,,,,,False,False
ase-68cbd132,ADOLFO RUY MÁRQUEZ PINTO,0965137801,0991864782,valerio56@example.net,2025-03-14T09:47:46.52632+00:00,,,,,,False,False
ase-caf1992e,DOROTEA ELÍAS MAS MONTES,0716904975,0989651241,alejandramiralles@example.org,2025-04-16T09:47:46.52632+00:00,,,,,,False,False
ase-c86130ae,RÓMULO MELCHOR MANUEL TUDELA,1157197152,0983476258,maximopenalver@example.com,2025-04-28T09:47:46.52632+00:00,,,,,,False,False
ase-a762e202,OLGA MIREIA POZO PATIÑO,0638553319,0985191883,folchdora@example.net,2025-03-18T09:47:46.52632+00:00,,,,,,False,False
ase-c340e681,GERALDO ISABEL AMORES SERRANO,1240097636,0983631206,urbanomanuel@example.net,2025-08-22T09:47:46.52632+00:00,,,,,,False,False
ase-6bb5b933,BRUNO OLIVIA REBOLLO VALERA,0659333209,0983854911,evitamateo@example.org,2025-01-23T09:47:46.52632+00:00,,,,,,False,False
ase-ca6e10c0,JOSÉ ANTONIO GENOVEVA CORREA ROCHA,1187054398,0987588639,cbenavent@example.net,2025-07-13T09:47:46.52632+00:00,,,,,,False,False
ase-1303ab25,ALEJANDRA DAFNE PÉREZ VELÁZQUEZ,0693446356,0998681086,yarco@example.com,2026-02-04T09:47:46.52632+00:00,,,,,,False,False
ase-53dc20b6,JUDITH TERESA BLÁZQUEZ CANALES,1113886030,0986053758,gemapadilla@example.org,2025-10-01T09:47:46.52632+00:00,,,,,,False,False
ase-c527f248,FLOR EMPERATRIZ ARREGUI PULIDO,1155610493,0991778391,natividad61@example.org,2026-02-14T09:47:46.52632+00:00,,,,,,False,False
ase-b9a2111c,CLÍMACO JUAN GIRONA VICENS,0129226889,0999002582,victor-manuelperello@example.com,2025-03-18T09:47:46.52632+00:00,,,,,,False,False
ase-8710928c,ABIGAÍL MARÍA PILAR VALL CONTRERAS,0719339597,0984760523,amador71@example.com,2025-02-03T09:47:46.52632+00:00,,,,,,False,False
ase-e8186923,SEVERO ZORAIDA BOADA CARMONA,1722315507,0997800045,pablomesa@example.com,2025-10-30T09:47:46.52632+00:00,,,,,,False,False
ase-dca0488e,XAVIER MILAGROS GABALDÓN VÁZQUEZ,0766348963,0995221826,eolive@example.org,2025-08-27T09:47:46.52632+00:00,,,,,,False,False
ase-8112fb16,URBANO LORENZA SANTAMARIA MONTAÑA,0159667685,0990456814,marinarsenio@example.net,2025-02-13T09:47:46.52632+00:00,,,,,,False,False
ase-879b7484,DARÍO ALONSO NOVOA CANALES,1886181117,0982850685,manuhervas@example.net,2026-01-22T09:47:46.52632+00:00,,,,,,False,False
ase-1383b765,FÉLIX CARMINA CUESTA MURO,0131127198,0981669752,osevilla@example.com,2025-03-09T09:47:46.52632+00:00,,,,,,False,False
ase-6246b34f,EVA GERÓNIMO ESTRADA ROSELL,0946521025,0994868404,vandres@example.net,2025-03-16T09:47:46.52632+00:00,,,,,,False,False
ase-c1f41494,SOL HECTOR SANCHO ROMÁN,0775184410,0994832541,tacuna@example.org,2025-07-20T09:47:46.52632+00:00,,,,,,False,False
ase-66802816,HERNÁN LEÓN BARROS CAL,1138933176,0997191489,piomoreno@example.org,2025-12-21T09:47:46.52632+00:00,,,,,,False,False
ase-27047976,ZACARÍAS DANILO JÁUREGUI TOVAR,1867702031,0983720843,edelmira69@example.com,2025-09-25T09:47:46.52632+00:00,,,,,,False,False
ase-d0425a3b,DIANA DANILO OLIVERAS ORTIZ,1280723898,0990348837,rduque@example.net,2026-01-25T09:47:46.52632+00:00,,,,,,False,False
ase-7d0fafee,NEREIDA MANUEL BLAZQUEZ CAÑETE,1363051354,0981838177,desiderio34@example.org,2026-02-14T09:47:46.52632+00:00,,,,,,False,False
ase-04da1af5,GERVASIO RAÚL CID VICENTE,1350455821,0987087836,mripoll@example.org,2025-01-21T09:47:46.52632+00:00,,,,,,False,False
ase-92a47620,CONSUELO RODOLFO ROCHA ESTEVEZ,0144295247,0989712234,jduran@example.org,2025-09-03T09:47:46.52632+00:00,,,,,,False,False
ase-64c32ee5,AMELIA LUIS CHECA EXPOSITO,0911037490,0996689482,purificacion79@example.org,2025-01-31T09:47:46.52632+00:00,,,,,,False,False
ase-d9cb78b3,ROSENDA PLINIO AGUSTÍ TORMO,0733581357,0984334752,guiomarplana@example.net,2025-08-07T09:47:46.52632+00:00,,,,,,False,False
ase-c16e2365,ANSELMA FORTUNATA URÍA REBOLLO,0640884937,0996786018,tricart@example.com,2025-05-07T09:47:46.52632+00:00,,,,,,False,False
ase-f274e5c1,AMAYA FLORENCIO BLANCH ANGUITA,1819673809,0993323497,luisantunez@example.com,2025-02-03T09:47:46.52632+00:00,,,,,,False,False
ase-61c23c5c,JAFET BRÍGIDA MALO DIÉGUEZ,1768548403,0980628861,jvalbuena@example.net,2025-06-27T09:47:46.52632+00:00,,,,,,False,False
ase-52372c14,DANIEL CONSTANZA CARBONELL LEAL,0952018286,0999319271,candela07@example.net,2025-07-13T09:47:46.52632+00:00,,,,,,False,False
ase-c2dfbbf8,ISAÍAS TEODORO CALATAYUD HUERTAS,0795918360,0994015483,sandra07@example.com,2025-09-22T09:47:46.52632+00:00,,,,,,False,False
ase-b377d5bf,PABLO ROSALVA BONET SAAVEDRA,0964362516,0980699829,galvezhugo@example.net,2025-09-04T09:47:46.52632+00:00,,,,,,False,False
ase-4049d5e2,DIONISIA JENNIFER OROZCO ROMAN,0192963368,0995438290,encarnacionchaparro@example.org,2025-03-01T09:47:46.52632+00:00,,,,,,False,False
ase-66f984f6,ODALYS HILARIO BARRANCO OROZCO,1821828592,0994653615,edelmira82@example.com,2025-12-25T09:47:46.52632+00:00,,,,,,False,False
ase-6bb02048,JULIANA LUÍS MANCEBO LASTRA,1368475513,0999759241,cerdamaricela@example.com,2025-07-27T09:47:46.52732+00:00,,,,,,False,False
ase-5ec83233,ZAIDA BENIGNO LLUCH CASTAÑEDA,0620555833,0993279726,josepcoll@example.net,2025-09-12T09:47:46.52732+00:00,,,,,,False,False
ase-903aedf1,MODESTO PATRICIA HUERTAS POZO,1839738898,0991175928,kcisneros@example.net,2025-01-15T09:47:46.52732+00:00,,,,,,False,False
ase-1dbf50b2,JULIO CÉSAR EULALIA RIBAS PEREZ,0120251466,0997128976,obenet@example.org,2025-03-30T09:47:46.52732+00:00,,,,,,False,False
ase-652910dd,SAMUEL ARÁNZAZU LOBO PEINADO,0981216573,0997111151,utorrents@example.net,2025-11-10T09:47:46.52732+00:00,,,,,,False,False
ase-5472e6d6,ABILIO RUPERTA BUENDÍA SEDANO,1857123808,0984955648,remedios18@example.com,2025-10-20T09:47:46.52732+00:00,,,,,,False,False
ase-66c0072c,ISAÍAS TIMOTEO GALÁN URÍA,0929655410,0988588868,mohamed45@example.net,2025-11-08T09:47:46.52732+00:00,,,,,,False,False
ase-1f24b848,CRESCENCIA ELADIO TORO NUÑEZ,0190852623,0985129458,arteagaconrado@example.net,2025-01-24T09:47:46.52732+00:00,,,,,,False,False
ase-6d348ea2,MIGUELA PIEDAD SEGURA ALEGRE,0933776150,0996579816,cruzvalero@example.com,2025-06-25T09:47:46.52732+00:00,,,,,,False,False
ase-b822c5fd,AARÓN TIBURCIO FRANCISCO CATALÁN,1285764804,0990845068,federico41@example.net,2025-04-02T09:47:46.52732+00:00,,,,,,False,False
ase-ac571c54,PONCIO JOSUÉ BLANCA PERAL,1830261159,0994755991,baldomeroprieto@example.net,2026-01-14T09:47:46.52732+00:00,,,,,,False,False
ase-d0063b12,MARCOS LUCILA GUILLÉN ROMÁN,1269352161,0990160967,bustamanteabel@example.org,2025-09-30T09:47:46.52732+00:00,,,,,,False,False
ase-5c4573be,ALBINA CASEMIRO CAZORLA GONZALO,1757236885,0997023401,aagusti@example.net,2026-01-11T09:47:46.52732+00:00,,,,,,False,False
ase-9078e569,OLEGARIO OLGA CARREÑO ROCA,1171974027,0995163713,alebelda@example.org,2026-01-29T09:47:46.52732+00:00,,,,,,False,False
ase-3311fac9,RODOLFO CHUY CALATAYUD CALDERÓN,1759491122,0989632706,quirino42@example.com,2026-01-09T09:47:46.52732+00:00,,,,,,False,False
ase-c4451b75,MARÍA ÁNGELES ODALIS CAÑAS CLAVERO,0992545028,0999934010,aguirreemilia@example.net,2025-06-03T09:47:46.52732+00:00,,,,,,False,False
ase-1fb9b52f,FIDEL VALERIO ORTEGA GARCÉS,0772104107,0999472623,zairarequena@example.net,2025-05-10T09:47:46.52732+00:00,,,,,,False,False
ase-50de0cd6,JACINTA VENCESLÁS GAYA BOLAÑOS,1770362235,0999181615,chavesmarina@example.org,2025-03-21T09:47:46.52732+00:00,,,,,,False,False
ase-ee7981ef,DOLORES LUNA PLANA ORTEGA,1353154591,0995959461,ymiranda@example.org,2025-06-06T09:47:46.52732+00:00,,,,,,False,False
ase-268f3489,JOSE MIGUEL LEONEL BLASCO HURTADO,0118304547,0995117047,melania04@example.org,2025-12-27T09:47:46.52732+00:00,,,,,,False,False
ase-65a703f6,AURA ELVIRA VERGARA FABREGAT,1821318464,0996929855,pmarques@example.org,2025-03-24T09:47:46.52732+00:00,,,,,,False,False
ase-448ec949,MIGUELA TOMASA HERAS URÍA,0115253567,0988312899,pcapdevila@example.com,2025-02-20T09:47:46.52732+00:00,,,,,,False,False
ase-f327cbb2,FELICIA DOROTEA BELDA ÁLVAREZ,1268978194,0997584822,paniaguamaximiliano@example.org,2025-05-26T09:47:46.52732+00:00,,,,,,False,False
ase-fdb5ace0,ROLDÁN ROSALINDA RIVERO PAVÓN,0158841557,0992510836,maria-carmensotelo@example.org,2025-09-26T09:47:46.52732+00:00,,,,,,False,False
ase-056262be,ALE DIANA BAUZÀ ALCALÁ,0764864099,0991353717,ildefonso00@example.com,2025-03-07T09:47:46.52732+00:00,,,,,,False,False
ase-e3029e01,ANTONIA LUCIANO VALLEJO RIBES,1794676162,0991228968,fquesada@example.net,2026-01-15T09:47:46.52732+00:00,,,,,,False,False
ase-cd5241c6,BRUNILDA BRÍGIDA COROMINAS LOBATO,1822684373,0998722138,menendezcayetano@example.net,2025-03-07T09:47:46.52732+00:00,,,,,,False,False
ase-249ae90c,ÁFRICA HERMINIO CORTÉS MORILLO,0748137561,0988455575,tbatalla@example.net,2025-02-12T09:47:46.52732+00:00,,,,,,False,False
ase-7a718ad2,ULISES LUNA GÓMEZ BARCO,0154743095,0982734752,chemarovira@example.org,2025-04-25T09:47:46.52732+00:00,,,,,,False,False
ase-258bb066,WILFREDO EMMA BALLESTEROS MENDOZA,0156952151,0990409649,dimasalberola@example.net,2025-03-19T09:47:46.52732+00:00,,,,,,False,False
ase-c1e47d32,EMIGDIO JUDITH ALBERDI CÉSPEDES,0727307598,0999966270,holiver@example.net,2025-02-20T09:47:46.52732+00:00,,,,,,False,False
ase-aab9a946,MICAELA PACÍFICA JOVE DIAZ,0951551377,0998754312,edmundo41@example.org,2025-08-09T09:47:46.52732+00:00,,,,,,False,False
ase-2488c638,NICO NOEMÍ ROMÁN LLADÓ,1827152188,0997662829,jodarleticia@example.net,2026-01-01T09:47:46.52732+00:00,,,,,,False,False
ase-6c813e99,EULALIA CARMELO VALDERRAMA SARABIA,0778248169,0992140936,bartolome79@example.org,2026-02-08T09:47:46.52732+00:00,,,,,,False,False
ase-48942e6c,QUIRINO FAUSTO JARA CALDERON,1851455302,0986048619,graciamanu@example.net,2025-10-31T09:47:46.52732+00:00,,,,,,False,False
ase-0145aba9,ABILIO ARSENIO ALBEROLA HIDALGO,1875266178,0986442626,suarezprudencio@example.com,2025-10-25T09:47:46.52732+00:00,,,,,,False,False
ase-b3c2280c,ZORAIDA EUTIMIO ESCAMILLA ARANDA,0130796389,0982589230,ugomez@example.org,2025-09-19T09:47:46.52832+00:00,,,,,,False,False
ase-eced922b,SIGFRIDO YOLANDA MONTERO LINARES,0978140959,0998111701,peraltadimas@example.net,2025-02-04T09:47:46.52832+00:00,,,,,,False,False
ase-bd69de0b,IGNACIA VALERIA BADÍA ESCOBAR,0615066382,0991299937,nildavillalobos@example.org,2025-01-21T09:47:46.52832+00:00,,,,,,False,False
ase-f5949be0,SALVADOR BRUNO SOLA LUMBRERAS,0190161060,0992640621,nacio18@example.com,2025-12-01T09:47:46.52832+00:00,,,,,,False,False
ase-a310fdf9,ADÁN RAFA FONSECA MANZANARES,0134272734,0985554572,manola93@example.com,2025-02-13T09:47:46.52832+00:00,,,,,,False,False
ase-b67ed36d,RAFA DOMITILA URIARTE FERRÁN,1215864298,0993786127,eutropioagudo@example.com,2025-08-15T09:47:46.52832+00:00,,,,,,False,False
ase-34e37cf3,AMADO JOAN OLIVARES AGUSTÍ,1369619341,0989560594,abel64@example.org,2025-01-28T09:47:46.52832+00:00,,,,,,False,False
ase-f53c02c3,HERNÁN BENITA GÁRATE RIVAS,1241407343,0997918440,jbarreda@example.net,2025-10-18T09:47:46.52832+00:00,,,,,,False,False
ase-19eb16c4,LINO CIRO ARRANZ GUARDIOLA,1172950208,0986510102,dperales@example.net,2025-08-13T09:47:46.52832+00:00,,,,,,False,False
ase-b03b0f4a,CESAR CUSTODIA BUSTOS VEGA,1271965637,0989454690,febeprado@example.org,2025-01-15T09:47:46.52832+00:00,,,,,,False,False
ase-58d5a907,DORA CLEMENTINA BARRIOS ROYO,0777498993,0997698613,jordimanzanares@example.com,2025-07-18T09:47:46.52832+00:00,,,,,,False,False
ase-436b84b5,RENATA MAXI POZO MORERA,0136802975,0984643884,victor43@example.org,2025-10-12T09:47:46.52832+00:00,,,,,,False,False
ase-cf59c6ec,HERMENEGILDO ELÍAS CANALES CORTÉS,1796057593,0996125946,cordobavinicio@example.com,2025-08-11T09:47:46.52832+00:00,,,,,,False,False
ase-94e075ac,MAURICIO SANTOS CARRILLO PALMA,0623769360,0997311046,vitomendez@example.com,2025-12-16T09:47:46.52832+00:00,,,,,,False,False
ase-2d3bbe5d,JUAN MANUEL REYES CARRETERO BOTELLA,1121257528,0985379189,noemimayo@example.net,2025-10-01T09:47:46.52832+00:00,,,,,,False,False
ase-5b720027,JOSEFINA ELISA ARJONA GARRIDO,1278901038,0984944200,eusebio13@example.com,2025-07-09T09:47:46.52832+00:00,,,,,,False,False
ase-163d0877,RUY ARMIDA AVILÉS MARTÍNEZ,0939801436,0995137343,oriana20@example.com,2025-08-23T09:47:46.52832+00:00,,,,,,False,False
ase-632bedcf,RITA VÍCTOR IBORRA BUSQUETS,1765686520,0981787004,zcal@example.org,2025-07-30T09:47:46.52832+00:00,,,,,,False,False
ase-04345502,DOMINGO ALBANO BARRIO GIRÓN,0660192261,0987911399,hectorperez@example.com,2025-08-04T09:47:46.52832+00:00,,,,,,False,False
ase-98721725,ITZIAR EVA MARÍA BLASCO JOVE,0960319927,0987534270,almeidaberto@example.org,2026-02-03T09:47:46.52832+00:00,,,,,,False,False
ase-953a418a,VANESA FLAVIA SALCEDO CASTELLS,1823298711,0991250477,marmoldonato@example.org,2025-12-05T09:47:46.52832+00:00,,,,,,False,False
ase-66a37f2e,ÍÑIGO AURELIANO DIÉGUEZ ROSSELLÓ,0115140967,0989626075,bvalderrama@example.com,2025-06-21T09:47:46.52832+00:00,,,,,,False,False
ase-a48a8b6e,ISABELA TEODOSIO DUQUE OTERO,0172962895,0995052567,violetaexposito@example.com,2025-04-08T09:47:46.52832+00:00,,,,,,False,False
ase-19e4170b,LINO VICTOR MANUEL COMAS ARAMBURU,1720633503,0980637664,flormarquez@example.com,2025-10-09T09:47:46.52832+00:00,,,,,,False,False
ase-de940012,SERGIO SOFÍA TELLO BARRERA,1330068183,0998414814,losarodolfo@example.org,2025-02-10T09:47:46.52832+00:00,,,,,,False,False
ase-aa6337c7,SIMÓN HERACLIO ZARAGOZA IBAÑEZ,0666808292,0983730811,pineiromerche@example.net,2025-01-16T09:47:46.52832+00:00,,,,,,False,False
ase-a4810567,PLINIO ALEXANDRA TORMO NÚÑEZ,1141895531,0990104957,roman42@example.org,2025-12-17T09:47:46.52832+00:00,,,,,,False,False
ase-ede8e99e,MELCHOR EDELMIRA GILABERT ANDREU,1742002808,0994087007,bautista78@example.com,2025-03-27T09:47:46.52832+00:00,,,,,,False,False
ase-6796923e,MARÍA FERNANDA DANIELA GUERRERO CUERVO,1218429833,0983719773,huguetgala@example.org,2025-06-07T09:47:46.52832+00:00,,,,,,False,False
ase-108ad55d,JUAN PABLO BIBIANA BARBA GIMENEZ,0612205915,0997293139,lpacheco@example.org,2025-04-29T09:47:46.52832+00:00,,,,,,False,False
ase-18fe1183,JORDI DORA MONREAL PALMER,1329270557,0989773466,ortizclementina@example.net,2025-07-13T09:47:46.52832+00:00,,,,,,False,False
ase-f89310c5,ERASMO CHUS FABRA UGARTE,1792518345,0991838541,gabino70@example.org,2025-10-17T09:47:46.52832+00:00,,,,,,False,False
ase-19d71a4b,BASILIO JOAN GILABERT ALLER,0735140847,0982872727,vabascal@example.net,2025-05-25T09:47:46.52832+00:00,,,,,,False,False
ase-20438ea7,HERIBERTO NOELIA CASTRILLO NIÑO,1819083764,0997651625,zaidamorales@example.org,2025-05-15T09:47:46.52832+00:00,,,,,,False,False
ase-10a6f653,ALFREDO EUSEBIO CIFUENTES CANTERO,0678131950,0998594254,camilo56@example.net,2026-02-07T09:47:46.52832+00:00,,,,,,False,False
ase-e7de23de,COSME NICODEMO MATAS MORA,0773100462,0981460772,faustorueda@example.net,2025-03-29T09:47:46.52832+00:00,,,,,,False,False
ase-b3ce9333,AMANDA FLORENCIA MOLINS DÁVILA,0760103798,0988511090,jacinto92@example.com,2025-01-31T09:47:46.529304+00:00,,,,,,False,False
ase-474371b9,MARINO MACARENA MARIÑO CASTEJÓN,1757928328,0982266922,luisinaabellan@example.net,2025-08-25T09:47:46.529304+00:00,,,,,,False,False
ase-6209917b,CONSTANZA ROSENDO ANTÚNEZ ESPADA,1398195059,0983478382,africa93@example.net,2025-01-18T09:47:46.529304+00:00,,,,,,False,False
ase-3ab82526,CLARISA CRISTÓBAL VALDERRAMA CHICO,1827905932,0981487658,marcia13@example.com,2025-08-21T09:47:46.529304+00:00,,,,,,False,False
ase-ee80ca9c,MIGUEL FLORENCIO BORREGO NARVÁEZ,0655439043,0985875016,qalberdi@example.org,2025-01-15T09:47:46.529304+00:00,,,,,,False,False
ase-fcfd2145,JOSEP JIMENA BAUZÀ ORDÓÑEZ,1274227366,0986116234,miriam10@example.org,2025-12-10T09:47:46.529304+00:00,,,,,,False,False
ase-153a8477,ROLANDO URBANO RIVAS DELGADO,0971428713,0981240970,yurena@example.com,2025-09-20T09:47:46.529304+00:00,,,,,,False,False
ase-a0c59b8a,CARINA REMIGIO CADENAS TELLO,1315879578,0986693096,ferminsanmiguel@example.org,2026-01-27T09:47:46.529304+00:00,,,,,,False,False
ase-983b9fe0,NEREA RAQUEL ARAGONÉS MARIÑO,1851617680,0997293403,montalbanjuan-carlos@example.org,2025-07-29T09:47:46.529304+00:00,,,,,,False,False
ase-ed45115a,CANDELARIO OCTAVIO DOMÍNGUEZ PEREZ,0673538641,0988499799,lupitabenavides@example.net,2026-01-30T09:47:46.529304+00:00,,,,,,False,False
ase-b6eaf7cb,TOMASA CIRO NEIRA TOLOSA,1348401154,0991978065,rosadofrancisca@example.org,2025-01-14T09:47:46.529304+00:00,,,,,,False,False
ase-6f8de172,ELVIRA TANIA ROVIRA CRESPO,1798010774,0991137544,cadenasnatanael@example.org,2025-10-01T09:47:46.529304+00:00,,,,,,False,False
ase-7a8dffa8,GOYO SEBASTIÁN LARA LUCENA,0959394697,0994661655,jordan10@example.com,2025-07-28T09:47:46.529304+00:00,,,,,,False,False
ase-2e32a4c3,CONCHA CARMELA TUDELA CORRAL,1261894582,0991376181,palomoabraham@example.com,2025-11-14T09:47:46.529304+00:00,,,,,,False,False
ase-7593ccb3,CHUCHO MACARIO TENORIO FLORES,1276776459,0992326117,amigohilario@example.org,2025-05-28T09:47:46.529304+00:00,,,,,,False,False
ase-348324dc,FELICIA LUPE BILBAO SÁENZ,1121087928,0994243845,mendezmilagros@example.com,2026-01-08T09:47:46.529304+00:00,,,,,,False,False
ase-13c7cd23,ADRIANA AMAYA LANDA BOU,0790859912,0986055114,xesteban@example.com,2025-05-14T09:47:46.529304+00:00,,,,,,False,False
ase-df840c00,RAFAEL GLAUCO SALINAS ARRIBAS,1153112268,0983442614,valerio74@example.org,2026-01-08T09:47:46.529304+00:00,,,,,,False,False
ase-f7faa806,PILAR JULIO CÉSAR BARRIO CORBACHO,1898707076,0989920030,boadaguiomar@example.com,2025-09-14T09:47:46.529304+00:00,,,,,,False,False
ase-decc29d4,NURIA CAMILA RIBA GORDILLO,1290882505,0994298082,pomboolivia@example.net,2025-11-24T09:47:46.529304+00:00,,,,,,False,False
ase-605ffbec,SILVIO BLANCA TABOADA GUTIÉRREZ,1257183837,0995003181,fmartinez@example.com,2026-01-27T09:47:46.529304+00:00,,,,,,False,False
ase-935217cf,VANESA RICARDA ARANA VALLÉS,1892523968,0994594181,dionisiosanchez@example.org,2025-09-30T09:47:46.529304+00:00,,,,,,False,False
ase-4610de52,FLORENCIO HÉCTOR FERNÁNDEZ CASES,1720071854,0993630153,rodacayetano@example.net,2025-08-15T09:47:46.529304+00:00,,,,,,False,False
ase-c215af16,TRINIDAD HERIBERTO COLOMA JORDÁ,0631473054,0981044905,visitacion11@example.com,2025-12-06T09:47:46.529304+00:00,,,,,,False,False
ase-33bcc9e3,CAYETANA RÉGULO MORENO LLORENTE,1214670638,0984235576,yalberola@example.net,2026-01-14T09:47:46.529304+00:00,,,,,,False,False
ase-e7ab9f25,ESTRELLA DIANA YÁÑEZ RIVAS,1396592295,0992291943,ribaseutimio@example.org,2025-08-16T09:47:46.529304+00:00,,,,,,False,False
ase-faaf69ec,CLAUDIA DIONISIA CABRERA CAMACHO,0786134287,0981086671,maciasrufina@example.net,2025-04-14T09:47:46.529304+00:00,,,,,,False,False
ase-d695705c,SILVIA OMAR REIG LAGUNA,0170387584,0992447503,ktorralba@example.net,2025-08-11T09:47:46.529304+00:00,,,,,,False,False
ase-ad76098f,AINARA ANSELMO DUEÑAS LLORENS,1220319387,0999257619,ncobo@example.net,2025-12-09T09:47:46.529304+00:00,,,,,,False,False
ase-863d9674,ISA JOAQUINA QUEROL ARIAS,0659251188,0993355806,smunoz@example.org,2025-09-10T09:47:46.529304+00:00,,,,,,False,False
ase-e8183a03,AUGUSTO MARCIA TALAVERA LEIVA,1143502308,0983806703,alex54@example.com,2026-02-04T09:47:46.529304+00:00,,,,,,False,False
ase-2d710523,LISANDRO PÍA TUR CABELLO,0176980546,0997372648,eloymas@example.net,2025-08-03T09:47:46.529304+00:00,,,,,,False,False
ase-a4326e66,VENCESLÁS MARÍA ÁNGELES MONTESINOS LEON,0625805613,0988783767,mborrell@example.com,2025-01-17T09:47:46.529304+00:00,,,,,,False,False
ase-9f5e4daf,HÉCTOR XIOMARA RAMÍREZ TORMO,1169897763,0987199788,otilia08@example.org,2025-04-10T09:47:46.529304+00:00,,,,,,False,False
ase-d0ea0eb0,BLAS MARÍA VELÁZQUEZ QUINTANILLA,1175927774,0986716870,mercedeszamora@example.net,2025-12-17T09:47:46.529304+00:00,,,,,,False,False
ase-770b5ccd,AMBROSIO FULGENCIO FERNÁNDEZ FONT,0119939096,0995168035,ibanezanacleto@example.com,2025-11-21T09:47:46.529304+00:00,,,,,,False,False
ase-6f182343,AURELIANO ZAIDA PALOMO FLOR,1221783073,0990723586,rafa78@example.com,2025-03-13T09:47:46.53032+00:00,,,,,,False,False
ase-f1311fbe,FABIOLA ÁGUEDA CASALS ANGLADA,1818715975,0998454841,ramontorrijos@example.net,2025-05-16T09:47:46.53032+00:00,,,,,,False,False
ase-33faa22b,VICTOR MANUEL GALO SÁNCHEZ OLMO,1150259503,0985284999,fernando41@example.com,2025-02-18T09:47:46.53032+00:00,,,,,,False,False
ase-a35305b8,AMARO ROLANDO AYALA CÁNOVAS,0158518659,0997071010,rociogiralt@example.net,2025-10-26T09:47:46.53032+00:00,,,,,,False,False
ase-439a7aed,JAFET INÉS GABALDÓN LEON,0936975128,0984659934,bvilanova@example.net,2025-10-19T09:47:46.53032+00:00,,,,,,False,False
ase-51b3fcc2,AGAPITO AINOA CATALÁN DURAN,1213527782,0992109677,goicoecheajose-antonio@example.net,2025-05-10T09:47:46.53032+00:00,,,,,,False,False
